ano,uf,pagina,url,tabela,linha,periodo_campo,instituto,margem_erro_texto,margem_erro_pp,formato,candidato_rotulo,percentual,valor_original,contexto
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Arns (REDE),17.0,17%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Canziani (PTB),11.0,11%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Pickler (PSL),4.0,4%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Mirian (PT),3.0,3%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Nelton (PDT),3.0,3%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Oriovisto (PODE),3.0,3%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,2,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,NS / NR,31.0,31%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Requião (MDB),31.0,31%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Richa (PSDB),13.0,13%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Arns (REDE),16.0,16%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Canziani (PTB),13.0,13%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Mirian (PT),4.0,4%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Nelton (PDT),2.0,2%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,Oriovisto (PODE),9.0,9%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,3,19/09/2018,Radar,±3%,3.0,duas_mencoes_agregadas,NS / NR,76.0,76%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Requião (MDB),39.0,39%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Richa (PSDB),17.0,17%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Arns (REDE),16.0,16%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Canziani (PTB),14.0,14%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Mirian (PT),7.0,7%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Nelton (PDT),3.0,3%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Oriovisto (PODE),15.0,15%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,4,27/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,NS / NR,44.0,44%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Requião (MDB),26.0,26%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Richa (PSDB),14.0,14%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Arns (REDE),14.0,14%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Canziani (PTB),13.0,13%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Mirian (PT),8.0,8%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Nelton (PDT),2.0,2%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Oriovisto (PODE),16.0,16%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1,5,06/10/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,NS / NR,27.0,27%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Costa (PT),32.0,32%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Jarbas (MDB),31.0,31%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Mendonça (DEM),22.0,22%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Silvio (AVANTE),12.0,12%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Araújo (PSDB),9.0,9%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Jairinho (REDE),5.0,5%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Rocha (REDE),3.0,3%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Eugênia (PSOL),2.0,2%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Cabral (PSTU),2.0,2%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Pires (PSOL),2.0,2%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Brunes (PROS),1.0,1%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,1,1,24/09 a 26/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Rola (PCO),1.0,1%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Ciro (PP),36.0,36%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Martins (PSB),32.0,32%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Castro (MDB),17.0,17%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Frank (PRB),17.0,17%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Robert (DEM),13.0,13%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Marcos (PTC),4.0,4%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Elizeu (PSL),3.0,3%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Saraiva (DC),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Lira (PSL),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Henrique (REDE),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Jesus (PSOL),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Quem (AVANTE),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Flávia (PRP),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,1,1,18/08 a 21/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Genival (PSC),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Conteúdos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
